"g1id","g2id","y","ix","g1x","g2x"
49,38,5,5,0,1
44,38,4,4,1,1
96,38,5,4,1,1
97,38,4,3,0,1
109,38,3,4,1,1
45,38,4,4,1,1
81,38,4,3,1,1
82,38,5,4,0,1
14,38,4,3,0,1
147,38,4,4,0,1
102,38,4,3,0,1
102,38,3,3,0,1
62,38,3,4,0,1
121,38,5,4,0,1
64,38,4,3,0,1
48,38,3,4,0,1
124,38,4,5,0,1
61,38,4,4,1,1
32,38,4,4,0,1
131,38,4,4,0,1
45,38,4,4,1,1
109,38,3,3,1,1
64,38,4,3,0,1
19,38,3,4,1,1
146,38,4,5,1,1
9,38,4,6,1,1
9,38,3,2,1,1
50,38,3,5,0,1
108,38,5,4,0,1
114,38,4,4,0,1
127,38,3,3,0,1
127,38,4,5,0,1
93,38,5,5,1,1
98,38,3,5,1,1
76,38,5,5,1,1
47,38,3,4,0,1
146,38,3,4,1,1
108,38,5,2,0,1
86,38,6,5,0,1
34,38,4,4,0,1
132,38,4,4,0,1
40,38,4,3,0,1
18,38,4,2,1,1
123,38,6,4,1,1
31,38,4,3,0,1
66,38,5,6,1,1
84,38,4,4,1,1
84,38,5,5,1,1
126,38,4,3,1,1
85,38,4,5,0,1
40,38,4,4,0,1
8,38,4,5,1,1
8,38,5,4,1,1
8,38,4,3,1,1
135,38,3,4,1,1
61,38,3,3,1,1
84,38,5,4,1,1
62,38,4,3,0,1
109,38,3,3,1,1
58,38,6,5,1,1
58,38,4,5,1,1
64,38,4,4,0,1
39,38,4,6,1,1
86,38,4,2,0,1
144,38,5,5,1,1
122,38,6,5,0,1
58,38,5,5,1,1
87,38,4,5,0,1
88,38,5,3,1,1
2,38,4,4,1,1
38,38,4,3,0,1
3,38,6,5,0,1
32,38,4,6,0,1
38,38,4,3,0,1
38,38,4,4,0,1
73,38,6,3,0,1
137,38,4,4,1,1
51,38,5,4,1,1
105,38,3,4,0,1
93,38,4,5,1,1
88,38,6,4,1,1
94,38,3,5,1,1
100,38,4,5,1,1
3,38,4,3,0,1
3,38,5,4,0,1
3,38,6,4,0,1
60,38,3,3,0,1
89,38,5,3,1,1
101,38,4,4,0,1
142,38,3,3,1,1
22,38,3,4,1,1
87,38,3,4,0,1
145,38,2,4,0,1
36,38,4,3,0,1
118,38,4,5,0,1
72,38,4,3,1,1
57,38,3,3,0,1
69,38,5,4,1,1
52,38,2,2,0,1
71,38,6,5,0,1
106,38,5,3,1,1
56,38,4,4,1,1
68,38,5,4,0,1
145,38,3,5,0,1
1,38,4,5,0,1
71,38,4,3,0,1
91,38,5,4,0,1
70,38,3,3,0,1
144,38,5,5,1,1
54,38,6,4,0,1
49,38,4,5,0,1
53,38,4,4,1,1
33,38,3,3,0,1
104,38,3,5,0,1
1,38,3,4,0,1
130,39,4,4,0,0
44,39,4,4,1,0
133,39,5,3,1,0
150,39,2,3,0,0
133,39,5,4,1,0
128,39,4,4,0,0
148,39,5,5,1,0
113,39,4,3,0,0
130,39,4,3,0,0
147,39,5,5,0,0
5,39,5,5,0,0
126,39,5,4,1,0
28,39,4,3,0,0
133,39,5,5,1,0
6,39,4,3,1,0
146,39,5,4,1,0
8,39,5,4,1,0
9,39,3,1,1,0
114,39,4,4,0,0
114,39,5,4,0,0
97,39,5,4,0,0
46,39,4,4,0,0
6,39,5,4,1,0
128,39,4,3,0,0
111,39,4,4,0,0
30,39,5,3,1,0
77,39,5,4,0,0
95,39,4,4,0,0
78,39,4,4,1,0
136,39,4,4,1,0
114,39,5,5,0,0
27,39,5,4,0,0
40,39,6,4,0,0
40,39,4,4,0,0
46,39,4,4,0,0
99,39,4,2,1,0
26,39,5,4,1,0
61,39,4,4,1,0
79,39,4,4,0,0
126,39,4,3,1,0
5,39,3,5,0,0
144,39,4,3,1,0
116,39,4,3,0,0
117,39,5,5,1,0
117,39,5,5,1,0
136,39,4,4,1,0
96,39,5,3,1,0
137,39,5,4,1,0
115,39,4,2,1,0
77,39,4,4,0,0
118,39,4,4,0,0
3,39,3,4,0,0
38,39,5,3,0,0
38,39,4,3,0,0
125,39,2,2,1,0
108,39,4,3,0,0
22,39,4,3,1,0
29,39,4,4,0,0
110,39,4,4,1,0
24,39,3,4,1,0
41,39,3,4,1,0
48,39,3,3,0,0
60,39,4,3,0,0
43,39,4,3,0,0
44,39,4,3,1,0
27,39,5,5,0,0
143,39,3,3,1,0
62,39,5,3,0,0
46,39,4,5,0,0
100,39,3,4,1,0
14,39,4,3,0,0
118,39,4,4,0,0
118,39,5,5,0,0
101,39,5,4,0,0
60,39,3,4,0,0
119,39,5,3,0,0
50,39,5,4,0,0
120,39,4,3,1,0
97,39,4,3,0,0
34,39,4,4,0,0
127,39,3,4,0,0
64,39,4,3,0,0
59,39,4,4,0,0
82,39,5,4,0,0
14,39,4,4,0,0
66,39,3,4,1,0
107,39,4,4,0,0
142,39,4,3,1,0
91,39,5,5,0,0
5,39,3,3,0,0
12,39,3,4,1,0
58,39,5,4,1,0
42,39,4,3,1,0
141,39,4,4,1,0
62,39,5,5,0,0
63,39,5,4,1,0
92,39,3,3,0,0
76,39,5,5,1,0
82,39,5,4,0,0
140,39,4,4,0,0
15,39,4,3,0,0
84,39,4,3,1,0
138,39,6,4,0,0
122,39,4,4,0,0
75,39,3,4,1,0
13,39,4,3,1,0
2,39,5,4,1,0
140,39,3,2,0,0
101,39,4,4,0,0
90,39,6,5,0,0
143,39,4,4,1,0
22,39,5,4,1,0
92,39,3,3,0,0
35,39,5,3,1,0
35,39,5,4,1,0
41,39,4,4,1,0
14,39,5,4,0,0
3,39,3,4,0,0
107,39,4,4,0,0
102,39,5,4,0,0
85,39,4,3,0,0
51,39,5,4,1,0
86,39,4,3,0,0
86,39,5,5,0,0
57,39,5,3,0,0
145,39,2,4,0,0
140,39,4,3,0,0
19,39,5,5,1,0
124,39,3,3,0,0
72,39,4,4,1,0
22,39,5,4,1,0
74,39,4,5,0,0
51,39,5,5,1,0
57,39,5,5,0,0
58,39,5,4,1,0
123,39,4,4,1,0
36,39,4,3,0,0
88,39,4,3,1,0
72,39,4,4,1,0
83,39,3,4,1,0
66,39,3,5,1,0
85,39,4,4,0,0
17,39,4,4,0,0
104,39,3,4,0,0
18,39,5,4,1,0
1,39,5,5,0,0
72,39,4,4,1,0
19,39,4,4,1,0
106,39,5,3,1,0
88,39,5,4,1,0
102,39,5,4,0,0
51,39,5,4,1,0
86,39,3,3,0,0
52,39,3,3,0,0
58,39,5,4,1,0
71,39,4,4,0,0
87,39,6,5,0,0
39,39,3,4,1,0
19,39,4,4,1,0
33,39,3,4,0,0
103,39,3,4,1,0
55,39,5,5,0,0
68,39,3,3,0,0
70,39,3,3,0,0
34,39,4,4,0,0
104,39,2,3,0,0
68,39,3,4,0,0
129,40,4,5,1,1
94,40,4,4,1,1
133,40,5,5,1,1
9,40,3,4,1,1
131,40,3,4,0,1
132,40,3,4,0,1
130,40,4,4,0,1
116,40,3,3,0,1
130,40,4,3,0,1
129,40,4,4,1,1
96,40,3,3,1,1
117,40,4,3,1,1
99,40,3,4,1,1
134,40,4,4,0,1
95,40,4,3,0,1
60,40,3,5,0,1
101,40,4,5,0,1
96,40,4,4,1,1
96,40,3,4,1,1
78,40,4,3,1,1
27,40,4,3,0,1
115,40,4,3,1,1
28,40,5,5,0,1
99,40,3,4,1,1
128,40,5,3,0,1
97,40,5,4,0,1
150,40,4,4,0,1
128,40,4,4,0,1
7,40,4,4,0,1
12,40,3,3,1,1
77,40,5,4,0,1
78,40,4,3,1,1
61,40,5,4,1,1
126,40,4,3,1,1
127,40,5,4,0,1
118,40,3,2,0,1
48,40,4,5,0,1
136,40,4,5,1,1
43,40,4,3,0,1
62,40,3,4,0,1
80,40,4,5,0,1
110,40,4,3,1,1
7,40,3,4,0,1
42,40,6,3,1,1
89,40,5,4,1,1
136,40,4,4,1,1
73,40,5,6,0,1
108,40,4,4,0,1
143,40,5,5,1,1
80,40,5,5,0,1
64,40,5,3,0,1
59,40,4,3,0,1
82,40,4,4,0,1
60,40,4,4,0,1
8,40,4,3,1,1
8,40,4,4,1,1
44,40,4,3,1,1
109,40,4,3,1,1
45,40,3,3,1,1
110,40,5,4,1,1
81,40,5,4,1,1
59,40,4,5,0,1
146,40,3,3,1,1
48,40,5,4,0,1
101,40,4,3,0,1
102,40,5,7,0,1
82,40,5,3,0,1
100,40,4,5,1,1
42,40,4,4,1,1
21,40,3,5,0,1
108,40,4,3,0,1
5,40,5,5,0,1
5,40,5,3,0,1
144,40,6,4,1,1
57,40,5,4,0,1
92,40,3,4,0,1
110,40,5,5,1,1
76,40,5,4,1,1
83,40,3,3,1,1
101,40,4,4,0,1
102,40,5,5,0,1
27,40,4,5,0,1
137,40,5,4,1,1
80,40,4,4,0,1
29,40,4,4,0,1
15,40,6,4,0,1
84,40,5,5,1,1
15,40,5,4,0,1
143,40,5,5,1,1
85,40,4,4,0,1
121,40,5,4,0,1
11,40,2,4,0,1
104,40,4,4,0,1
6,40,3,4,1,1
30,40,3,3,1,1
142,40,3,3,1,1
56,40,5,4,1,1
74,40,5,6,0,1
144,40,5,4,1,1
86,40,5,4,0,1
23,40,5,5,1,1
13,40,4,4,1,1
141,40,4,3,1,1
14,40,3,5,0,1
49,40,3,3,0,1
84,40,4,5,1,1
9,40,4,5,1,1
138,40,5,6,0,1
105,40,3,4,0,1
65,40,4,4,0,1
72,40,5,4,1,1
3,40,3,3,0,1
85,40,4,3,0,1
103,40,4,4,1,1
22,40,4,3,1,1
87,40,5,4,0,1
52,40,4,3,0,1
88,40,5,4,1,1
66,40,4,3,1,1
66,40,4,3,1,1
55,40,6,4,0,1
16,40,6,4,1,1
22,40,4,4,1,1
68,40,5,3,0,1
51,40,4,5,1,1
75,40,4,4,1,1
1,40,4,3,0,1
140,40,3,2,0,1
106,40,5,3,1,1
19,40,4,5,1,1
19,40,4,4,1,1
20,40,2,3,1,1
3,40,5,3,0,1
102,40,4,4,0,1
16,40,5,4,1,1
33,40,4,5,0,1
39,40,3,4,1,1
35,40,6,5,1,1
19,40,3,3,1,1
33,40,4,5,0,1
49,40,4,4,0,1
50,40,4,3,0,1
17,40,4,4,0,1
52,40,3,3,0,1
103,40,5,4,1,1
34,40,3,4,0,1
1,40,4,3,0,1
36,40,4,3,0,1
23,40,4,3,1,1
50,40,5,3,0,1
38,40,5,5,0,1
68,40,6,5,0,1
129,41,4,4,1,1
131,41,4,3,0,1
129,41,4,4,1,1
131,41,3,3,0,1
98,41,6,4,1,1
29,41,4,3,0,1
150,41,3,4,0,1
132,41,4,3,0,1
112,41,3,3,0,1
136,41,5,5,1,1
27,41,4,4,0,1
28,41,4,4,0,1
146,41,3,4,1,1
77,41,5,5,0,1
8,41,4,4,1,1
107,41,4,4,0,1
107,41,4,4,0,1
125,41,4,4,1,1
73,41,5,4,0,1
125,41,4,4,1,1
28,41,4,4,0,1
110,41,4,3,1,1
12,41,3,5,1,1
110,41,5,5,1,1
146,41,4,4,1,1
112,41,3,4,0,1
61,41,4,4,1,1
131,41,4,3,0,1
15,41,3,4,0,1
61,41,3,3,1,1
132,41,5,5,0,1
115,41,6,5,1,1
144,41,6,4,1,1
46,41,4,4,0,1
117,41,5,6,1,1
94,41,5,5,1,1
124,41,4,4,0,1
20,41,3,4,1,1
107,41,5,5,0,1
73,41,6,4,0,1
27,41,3,3,0,1
10,41,4,4,0,1
23,41,3,4,1,1
30,41,4,4,1,1
60,41,3,5,0,1
60,41,4,3,0,1
95,41,5,5,0,1
136,41,5,4,1,1
113,41,4,4,0,1
100,41,5,3,1,1
31,41,5,4,0,1
31,41,5,4,0,1
115,41,4,4,1,1
92,41,4,4,0,1
81,41,6,4,1,1
41,41,6,4,1,1
41,41,5,5,1,1
82,41,5,4,0,1
72,41,5,5,1,1
110,41,5,3,1,1
81,41,6,6,1,1
117,41,4,3,1,1
36,41,3,3,0,1
42,41,5,5,1,1
27,41,3,4,0,1
96,41,4,3,1,1
39,41,5,4,1,1
10,41,3,3,0,1
97,41,3,3,0,1
45,41,3,3,1,1
47,41,5,5,0,1
135,41,3,4,1,1
14,41,7,6,0,1
20,41,3,6,1,1
32,41,3,3,0,1
15,41,3,3,0,1
85,41,3,3,0,1
103,41,5,4,1,1
46,41,3,4,0,1
81,41,6,4,1,1
58,41,5,4,1,1
141,41,5,3,1,1
4,41,5,4,1,1
74,41,4,3,0,1
109,41,4,5,1,1
109,41,3,3,1,1
45,41,3,4,1,1
122,41,3,3,0,1
6,41,3,4,1,1
19,41,3,3,1,1
124,41,4,5,0,1
78,41,2,2,1,1
32,41,5,6,0,1
79,41,4,3,0,1
85,41,4,5,0,1
51,41,6,6,1,1
86,41,5,3,0,1
104,41,4,3,0,1
40,41,5,4,0,1
75,41,4,4,1,1
139,41,6,5,1,1
47,41,4,4,0,1
1,41,3,4,0,1
1,41,4,5,0,1
19,41,4,3,1,1
31,41,5,3,0,1
3,41,4,4,0,1
55,41,3,4,0,1
57,41,4,5,0,1
40,41,6,4,0,1
35,41,4,3,1,1
65,41,4,3,0,1
37,41,4,4,0,1
73,41,5,4,0,1
33,41,4,5,0,1
126,41,5,4,1,1
103,41,3,3,1,1
138,41,2,3,0,1
45,41,3,5,1,1
35,41,3,4,1,1
122,41,4,4,0,1
66,41,4,4,1,1
73,41,6,5,0,1
62,41,5,6,0,1
52,41,4,2,0,1
105,41,5,4,0,1
83,41,3,3,1,1
33,41,4,3,0,1
119,41,3,3,0,1
90,41,5,3,0,1
21,41,4,4,0,1
39,41,4,3,1,1
54,41,2,4,0,1
88,41,3,3,1,1
19,41,5,4,1,1
33,41,4,4,0,1
38,41,3,2,0,1
53,41,4,4,1,1
51,41,5,4,1,1
121,41,4,3,0,1
88,41,3,4,1,1
70,41,3,4,0,1
68,41,3,4,0,1
67,41,3,5,1,1
70,41,3,3,0,1
111,42,6,5,0,1
130,42,4,3,0,1
116,42,4,5,0,1
113,42,6,4,0,1
115,42,3,3,1,1
79,42,4,4,0,1
107,42,3,3,0,1
149,42,5,3,0,1
25,42,4,4,1,1
134,42,5,3,0,1
116,42,4,4,0,1
78,42,5,4,1,1
130,42,5,4,0,1
132,42,4,4,0,1
132,42,2,3,0,1
109,42,5,5,1,1
128,42,5,3,0,1
111,42,4,3,0,1
76,42,5,4,1,1
146,42,4,5,1,1
130,42,5,4,0,1
79,42,4,4,0,1
132,42,2,3,0,1
133,42,3,3,1,1
98,42,4,4,1,1
127,42,2,4,0,1
99,42,5,4,1,1
76,42,5,4,1,1
129,42,3,2,1,1
129,42,6,6,1,1
136,42,4,3,1,1
27,42,3,4,0,1
97,42,4,4,0,1
133,42,3,4,1,1
98,42,5,6,1,1
127,42,3,4,0,1
75,42,5,3,1,1
46,42,4,4,0,1
77,42,5,4,0,1
25,42,3,2,1,1
48,42,4,4,0,1
60,42,5,4,0,1
96,42,5,3,1,1
96,42,5,4,1,1
120,42,5,4,1,1
144,42,5,3,1,1
115,42,4,4,1,1
94,42,4,2,1,1
106,42,4,3,1,1
89,42,4,6,1,1
125,42,5,5,1,1
73,42,4,4,0,1
143,42,5,4,1,1
116,42,5,3,0,1
145,42,6,4,0,1
93,42,4,3,1,1
25,42,3,4,1,1
8,42,4,4,1,1
60,42,5,2,0,1
95,42,5,4,0,1
61,42,4,5,1,1
44,42,5,4,1,1
79,42,5,5,0,1
150,42,4,3,0,1
29,42,4,5,0,1
117,42,4,4,1,1
100,42,5,5,1,1
136,42,5,3,1,1
43,42,4,4,0,1
137,42,3,4,1,1
137,42,5,5,1,1
137,42,3,4,1,1
81,42,4,4,1,1
7,42,3,4,0,1
106,42,4,4,1,1
142,42,5,5,1,1
91,42,4,3,0,1
57,42,4,5,0,1
5,42,3,3,0,1
81,42,2,3,1,1
12,42,4,5,1,1
12,42,3,3,1,1
82,42,3,4,0,1
82,42,5,5,0,1
7,42,2,4,0,1
42,42,5,5,1,1
42,42,4,4,1,1
26,42,4,5,1,1
78,42,4,4,1,1
9,42,5,4,1,1
61,42,4,5,1,1
27,42,3,4,0,1
11,42,5,5,0,1
40,42,4,4,0,1
13,42,6,3,1,1
48,42,3,3,0,1
136,42,6,5,1,1
85,42,3,4,0,1
103,42,3,3,1,1
121,42,5,4,0,1
138,42,4,3,0,1
45,42,4,4,1,1
40,42,5,5,0,1
81,42,4,3,1,1
123,42,5,4,1,1
2,42,5,3,1,1
141,42,3,4,1,1
4,42,5,5,1,1
143,42,5,5,1,1
39,42,4,5,1,1
127,42,3,4,0,1
144,42,4,3,1,1
23,42,5,5,1,1
23,42,7,5,1,1
65,42,5,5,0,1
8,42,4,4,1,1
101,42,4,4,0,1
27,42,4,4,0,1
120,42,5,3,1,1
104,42,5,5,0,1
150,42,5,4,0,1
6,42,3,2,1,1
66,42,4,3,1,1
4,42,3,4,1,1
56,42,4,4,1,1
105,42,5,4,0,1
88,42,4,4,1,1
14,42,2,2,0,1
37,42,4,5,0,1
43,42,4,4,0,1
126,42,3,4,1,1
74,42,5,5,0,1
22,42,5,5,1,1
34,42,3,4,0,1
86,42,3,3,0,1
6,42,4,3,1,1
104,42,2,2,0,1
87,42,3,4,0,1
66,42,4,4,1,1
84,42,3,5,1,1
15,42,3,3,0,1
15,42,3,3,0,1
85,42,4,4,0,1
10,42,3,4,0,1
51,42,4,3,1,1
104,42,3,4,0,1
34,42,3,4,0,1
104,42,4,3,0,1
37,42,5,4,0,1
14,42,4,3,0,1
4,42,4,3,1,1
16,42,4,4,1,1
57,42,4,5,0,1
19,42,4,3,1,1
17,42,5,5,0,1
54,42,3,4,0,1
18,42,3,4,1,1
70,42,4,4,0,1
70,42,3,3,0,1
36,42,4,3,0,1
71,42,3,4,0,1
56,42,3,4,1,1
16,42,3,3,1,1
18,42,3,4,1,1
53,42,3,3,1,1
37,42,4,2,0,1
1,42,4,3,0,1
17,42,7,5,0,1
55,42,5,4,0,1
70,42,3,2,0,1
3,42,3,3,0,1
128,43,5,3,0,1
113,43,2,2,0,1
75,43,4,4,1,1
127,43,4,4,0,1
95,43,5,5,0,1
116,43,3,4,0,1
79,43,3,4,0,1
46,43,4,4,0,1
6,43,3,4,1,1
115,43,4,4,1,1
112,43,4,5,0,1
129,43,4,3,1,1
107,43,5,5,0,1
44,43,2,3,1,1
114,43,3,5,0,1
149,43,3,3,0,1
132,43,5,4,0,1
133,43,3,3,1,1
97,43,4,5,0,1
118,43,5,4,0,1
42,43,5,4,1,1
108,43,4,5,0,1
96,43,4,5,1,1
148,43,5,3,1,1
4,43,4,5,1,1
74,43,5,3,0,1
149,43,4,5,0,1
128,43,5,4,0,1
145,43,4,4,0,1
42,43,3,5,1,1
118,43,3,3,0,1
101,43,4,4,0,1
101,43,5,3,0,1
26,43,5,5,1,1
45,43,4,4,1,1
46,43,6,4,0,1
54,43,5,4,0,1
89,43,4,4,1,1
73,43,3,3,0,1
4,43,4,3,1,1
39,43,5,4,1,1
45,43,4,4,1,1
134,43,4,3,0,1
111,43,5,4,0,1
25,43,5,4,1,1
25,43,6,5,1,1
124,43,4,5,0,1
95,43,5,4,0,1
95,43,5,5,0,1
9,43,5,4,1,1
9,43,4,3,1,1
27,43,3,4,0,1
132,43,4,3,0,1
143,43,4,4,1,1
62,43,6,5,0,1
127,43,3,4,0,1
119,43,3,2,0,1
136,43,7,5,1,1
85,43,4,5,0,1
120,43,5,5,1,1
62,43,5,4,0,1
28,43,5,5,0,1
92,43,3,3,0,1
92,43,3,3,0,1
24,43,3,2,1,1
125,43,3,4,1,1
74,43,5,3,0,1
63,43,3,3,1,1
144,43,3,4,1,1
47,43,4,4,0,1
24,43,4,5,1,1
76,43,3,4,1,1
129,43,3,4,1,1
8,43,5,6,1,1
27,43,3,4,0,1
63,43,4,4,1,1
47,43,5,5,0,1
141,43,3,4,1,1
49,43,4,4,0,1
84,43,5,5,1,1
50,43,3,4,0,1
27,43,3,4,0,1
33,43,4,4,0,1
86,43,5,3,0,1
29,43,2,3,0,1
116,43,2,4,0,1
1,43,4,4,0,1
7,43,4,5,0,1
36,43,2,4,0,1
77,43,4,5,0,1
108,43,4,3,0,1
23,43,4,4,1,1
6,43,4,3,1,1
81,43,4,4,1,1
58,43,4,3,1,1
93,43,6,5,1,1
13,43,4,4,1,1
13,43,4,3,1,1
42,43,4,5,1,1
118,43,4,5,0,1
61,43,2,3,1,1
96,43,4,4,1,1
10,43,5,4,0,1
16,43,4,4,1,1
51,43,5,3,1,1
109,43,5,4,1,1
150,43,4,3,0,1
12,43,5,5,1,1
99,43,6,5,1,1
105,43,5,4,0,1
32,43,3,3,0,1
38,43,4,5,0,1
137,43,3,3,1,1
137,43,3,4,1,1
35,43,5,5,1,1
105,43,5,4,0,1
7,43,3,2,0,1
54,43,6,4,0,1
3,43,3,4,0,1
147,43,5,3,0,1
73,43,3,3,0,1
108,43,5,3,0,1
108,43,5,4,0,1
139,43,4,4,1,1
1,43,3,4,0,1
88,43,5,5,1,1
135,43,5,4,1,1
37,43,4,4,0,1
9,43,3,3,1,1
101,43,3,3,0,1
44,43,3,4,1,1
62,43,3,4,0,1
33,43,4,4,0,1
56,43,4,3,1,1
11,43,3,4,0,1
45,43,4,5,1,1
138,43,4,4,0,1
138,43,5,4,0,1
100,43,5,4,1,1
106,43,4,5,1,1
101,43,4,3,0,1
107,43,4,5,0,1
91,43,4,4,0,1
86,43,5,4,0,1
34,43,4,4,0,1
138,43,4,4,0,1
18,43,6,6,1,1
18,43,5,5,1,1
14,43,4,5,0,1
3,43,4,3,0,1
43,43,3,4,0,1
55,43,4,3,0,1
119,43,3,3,0,1
103,43,4,4,1,1
49,43,3,4,0,1
49,43,3,5,0,1
68,43,3,3,0,1
53,43,5,4,1,1
51,43,4,4,1,1
20,43,5,4,1,1
20,43,6,4,1,1
132,44,4,4,0,1
131,44,5,4,0,1
127,44,3,3,0,1
130,44,4,3,0,1
115,44,4,4,1,1
28,44,4,4,0,1
128,44,4,4,0,1
130,44,5,5,0,1
92,44,6,4,0,1
27,44,3,3,0,1
76,44,3,5,1,1
24,44,4,4,1,1
59,44,4,3,0,1
124,44,3,5,0,1
114,44,6,4,0,1
125,44,5,3,1,1
90,44,5,5,0,1
74,44,4,5,0,1
28,44,4,5,0,1
133,44,3,3,1,1
24,44,3,3,1,1
7,44,6,5,0,1
123,44,2,5,1,1
48,44,2,3,0,1
48,44,2,3,0,1
61,44,4,4,1,1
131,44,5,5,0,1
91,44,5,3,0,1
29,44,2,4,0,1
47,44,4,3,0,1
134,44,4,3,0,1
7,44,5,4,0,1
19,44,4,4,1,1
118,44,5,4,0,1
96,44,6,5,1,1
46,44,2,4,0,1
29,44,3,4,0,1
24,44,3,4,1,1
93,44,6,5,1,1
41,44,5,5,1,1
134,44,5,5,0,1
146,44,4,4,1,1
60,44,3,3,0,1
9,44,2,3,1,1
9,44,3,5,1,1
130,44,4,3,0,1
80,44,4,4,0,1
57,44,4,4,0,1
57,44,5,6,0,1
75,44,4,5,1,1
12,44,4,5,1,1
134,44,5,4,0,1
44,44,4,4,1,1
28,44,4,4,0,1
12,44,4,3,1,1
133,44,2,3,1,1
47,44,3,3,0,1
82,44,4,4,0,1
88,44,4,3,1,1
2,44,3,3,1,1
142,44,3,3,1,1
56,44,3,4,1,1
114,44,6,5,0,1
144,44,5,4,1,1
18,44,2,3,1,1
145,44,4,4,0,1
59,44,4,5,0,1
59,44,4,4,0,1
8,44,5,4,1,1
8,44,5,4,1,1
148,44,5,3,1,1
148,44,4,2,1,1
97,44,4,4,0,1
46,44,4,4,0,1
40,44,5,5,0,1
81,44,3,3,1,1
135,44,3,3,1,1
14,44,5,4,0,1
49,44,4,5,0,1
119,44,4,4,0,1
50,44,3,4,0,1
120,44,4,4,1,1
121,44,3,4,0,1
46,44,4,5,0,1
81,44,3,4,1,1
30,44,5,5,1,1
20,44,4,4,1,1
20,44,3,3,1,1
4,44,4,5,1,1
4,44,3,3,1,1
39,44,5,5,1,1
126,44,4,4,1,1
58,44,3,3,1,1
58,44,4,5,1,1
13,44,3,3,1,1
42,44,4,4,1,1
42,44,5,6,1,1
42,44,3,4,1,1
26,44,3,3,1,1
147,44,3,4,0,1
10,44,3,4,0,1
45,44,5,4,1,1
45,44,4,3,1,1
144,44,4,4,1,1
64,44,3,5,0,1
64,44,3,3,0,1
83,44,3,3,1,1
83,44,2,3,1,1
83,44,4,4,1,1
32,44,5,5,0,1
137,44,5,4,1,1
16,44,3,4,1,1
86,44,2,4,0,1
87,44,2,2,0,1
35,44,4,5,1,1
87,44,3,4,0,1
105,44,3,3,0,1
54,44,3,4,0,1
3,44,4,3,0,1
21,44,5,5,0,1
22,44,5,5,1,1
22,44,5,5,1,1
149,44,6,5,0,1
149,44,5,4,0,1
34,44,3,3,0,1
127,44,4,4,0,1
60,44,3,3,0,1
66,44,5,4,1,1
50,44,3,2,0,1
50,44,4,3,0,1
61,44,3,2,1,1
62,44,4,3,0,1
17,44,4,5,0,1
18,44,3,4,1,1
65,44,3,3,0,1
117,44,4,4,1,1
50,44,4,5,0,1
121,44,4,5,0,1
150,44,4,3,0,1
121,44,4,4,0,1
53,44,3,4,1,1
110,44,4,4,1,1
64,44,3,4,0,1
53,44,3,4,1,1
100,44,4,3,1,1
71,44,5,5,0,1
107,44,5,4,0,1
84,44,4,5,1,1
84,44,3,4,1,1
102,44,3,3,0,1
17,44,4,3,0,1
70,44,4,4,0,1
36,44,4,4,0,1
71,44,4,4,0,1
105,44,4,4,0,1
84,44,2,3,1,1
67,44,4,4,1,1
67,44,4,4,1,1
106,44,4,4,1,1
103,44,5,5,1,1
69,44,5,3,1,1
69,44,4,5,1,1
70,44,4,4,0,1
106,44,3,3,1,1
101,44,3,3,0,1
123,44,4,5,1,1
69,44,4,2,1,1
43,45,2,3,0,0
12,45,4,4,1,0
126,45,4,4,1,0
111,45,3,4,0,0
8,45,6,4,1,0
11,45,5,5,0,0
142,45,4,5,1,0
142,45,3,4,1,0
56,45,2,3,1,0
43,45,2,3,0,0
5,45,5,4,0,0
40,45,4,3,0,0
133,45,5,5,1,0
41,45,4,4,1,0
126,45,4,4,1,0
129,45,4,4,1,0
60,45,4,2,0,0
130,45,3,5,0,0
74,45,3,3,0,0
5,45,6,4,0,0
7,45,6,4,0,0
129,45,5,4,1,0
112,45,4,5,0,0
113,45,5,4,0,0
61,45,5,5,1,0
10,45,5,4,0,0
126,45,4,4,1,0
58,45,4,4,1,0
12,45,4,3,1,0
134,45,4,4,0,0
48,45,2,4,0,0
124,45,4,4,0,0
61,45,4,4,1,0
108,45,3,3,0,0
11,45,4,3,0,0
24,45,3,2,1,0
76,45,5,5,1,0
111,45,3,3,0,0
25,45,3,4,1,0
25,45,3,3,1,0
60,45,4,3,0,0
113,45,5,6,0,0
125,45,5,4,1,0
108,45,4,4,0,0
114,45,2,3,0,0
108,45,3,2,0,0
22,45,3,3,1,0
91,45,3,2,0,0
117,45,5,3,1,0
13,45,4,3,1,0
112,45,5,5,0,0
31,45,3,3,0,0
148,45,2,3,1,0
27,45,4,5,0,0
27,45,4,5,0,0
137,45,4,4,1,0
28,45,5,3,0,0
149,45,5,3,0,0
2,45,3,3,1,0
124,45,4,4,0,0
107,45,6,4,0,0
90,45,5,3,0,0
73,45,3,4,0,0
91,45,3,3,0,0
18,45,4,4,1,0
92,45,4,5,0,0
110,45,4,4,1,0
24,45,3,4,1,0
145,45,4,3,0,0
128,45,4,3,0,0
27,45,4,3,0,0
10,45,5,5,0,0
27,45,5,4,0,0
39,45,5,5,1,0
132,45,3,3,0,0
40,45,5,5,0,0
30,45,3,4,1,0
117,45,4,4,1,0
135,45,5,5,1,0
135,45,6,3,1,0
15,45,4,4,0,0
51,45,4,3,1,0
138,45,4,4,0,0
36,45,5,4,0,0
36,45,4,2,0,0
2,45,3,3,1,0
